"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20","BPC20a","BPC20b","BPC20c","BPC21","BPC21a","BPC21b","BPC21c","BPC22","BPC22a","BPC22b","BPC22c","BPC23","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_6r0XMX0s7UXrkpZ",1,"98404",1,2,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,5,5,2,4,5,5,NA,4,5,5,5,5,5,5,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,1,1,1,2,2,2,2,2,3,3,2,4,8,2,3,3,3,6,3,1,2,1,NA,NA,NA,5,NA,1,1,8,2,2,2,4,8,2,2,2,4,1,5,2,1,1,2,2,2,1,1,53053,2,2.0630253628809796
"R_7901xjc7aHTogPo",1,"63383",2,1,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,1,1,1,1,NA,1,5,3,4,3,3,5,1,2,2,2,1,1,2,2,2,2,1,6,6,6,2,5,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,4,1,4,4,1,1,5,4,2,1,5,2,1,1,1,2,1,1,1,1,NA,NA,NA,3,NA,NA,3,3,2,2,1,1,5,1,1,4,2,2,NA,2,4,2,2,1,2,1,NA,29219,2,0.9276614249620259
"R_6s5pKsOdMS51nRz",1,"25405",4,4,1,4,4,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,3,2,5,2,4,4,2,5,NA,5,2,5,3,3,4,2,2,2,2,2,2,1,2,2,2,2,4,4,3,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,NA,NA,2,2,2,2,1,2,2,1,3,2,3,3,2,4,1,1,3,4,3,5,3,1,1,1,NA,NA,NA,5,NA,1,2,6,2,2,2,4,1,2,2,4,3,1,5,2,1,2,2,2,2,4,1,54003,1,0.34177615110746323
"R_5QcM7ivXrfDJ3Lb",1,"44314",5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,4,6,6,2,5,5,5,NA,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,3,2,4,4,4,3,3,4,2,4,4,2,4,1,2,4,4,3,6,3,1,1,1,NA,NA,NA,1,NA,2,1,7,2,2,2,4,1,2,4,2,2,1,5,2,1,2,2,2,2,1,2,39153,2,0.2273743470779837
"R_6ptdQO4tKo8w2fX",1,"32817",3,3,2,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,4,2,3,2,NA,1,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,3,3,1,2,2,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2,2,2,2,3,2,3,4,4,1,3,2,4,2,1,4,4,3,5,3,3,1,1,NA,NA,NA,1,NA,2,2,6,1,2,2,4,2,2,2,2,3,1,5,2,1,2,2,2,2,4,2,12095,1,0.3936312307852181
"R_732nOV5R4xc5xpS",1,"31028",1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,5,5,2,5,5,5,5,NA,5,5,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,5,5,4,4,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,2,2,4,2,3,2,4,2,3,4,2,4,1,2,1,2,3,6,NA,1,3,1,NA,NA,NA,5,NA,1,3,4,2,2,2,4,1,2,2,2,3,1,1,2,1,1,2,2,1,4,2,13153,2,1.6691297578461286
"R_3UA8FNetXMQwnQt",1,"42718",4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,6,3,1,4,1,1,1,1,5,NA,5,1,5,5,1,5,2,1,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,4,1,4,4,1,1,1,4,1,1,5,2,3,3,1,2,1,2,2,1,NA,NA,NA,1,NA,1,2,6,2,1,1,1,5,1,1,1,3,1,1,2,1,1,1,2,2,1,2,21217,2,2.085010055917485
"R_31GHSxUtGnY6oRk",1,"64850",1,5,1,3,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,3,2,5,2,4,2,2,5,NA,5,3,5,3,5,3,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,4,1,4,3,1,1,4,3,2,3,1,1,4,4,3,5,3,3,3,1,NA,NA,NA,1,NA,1,2,6,2,2,2,3,1,2,2,1,2,1,5,2,1,1,2,2,2,1,2,29145,1,1.6753301780190728
"R_7rDuEllJqb9uhay",1,"19043",2,2,2,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,5,1,2,2,1,NA,3,5,3,5,5,5,4,1,2,2,2,1,1,2,2,2,2,4,3,3,3,4,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,1,3,2,3,3,2,4,1,3,3,2,4,2,2,4,4,3,6,2,3,2,1,NA,NA,NA,4,NA,NA,2,6,2,2,2,4,2,2,2,2,1,1,5,2,1,2,2,2,2,4,2,42045,2,0.6490769497504326
"R_5zdM0LvS1J1QgDe",1,"84601",3,3,1,3,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,6,4,6,5,2,5,5,5,5,NA,5,5,5,5,5,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,2,4,1,4,4,1,1,5,5,1,1,1,2,4,4,1,2,1,1,1,1,NA,NA,NA,4,NA,NA,1,6,2,1,1,1,1,1,1,1,4,1,5,2,1,2,1,2,2,1,2,49049,2,0.32792800994523114
"R_3uLgRCLDDbtbKTL",1,"57719",5,5,1,1,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,6,3,1,5,1,3,3,3,NA,3,4,3,4,3,3,5,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,2,3,1,3,2,2,1,3,3,1,2,7,2,3,3,2,4,2,2,3,NA,NA,NA,1,1,NA,2,3,6,2,1,1,2,7,4,1,4,2,2,NA,2,1,1,1,2,2,1,2,46093,2,2.71891975522204
"R_6mRX1nc4sbYwa09",1,"18636",1,5,1,5,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,3,5,5,4,5,5,5,NA,5,5,5,5,5,5,4,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,1,2,2,2,2,1,1,1,2,2,2,4,1,2,1,2,1,2,NA,1,2,1,NA,NA,NA,4,NA,NA,3,1,2,2,2,4,1,4,4,1,1,2,NA,2,1,1,2,2,1,4,NA,42131,2,0.4241927132455527
"R_3sdwhY5iaXOX72z",1,"39209",2,4,4,4,4,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,4,3,3,3,2,3,2,2,NA,3,3,3,2,2,3,3,2,2,2,2,2,2,1,2,2,2,3,3,3,3,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,2,3,3,3,2,3,3,4,3,3,2,2,3,2,2,2,1,2,3,1,1,NA,NA,1,NA,5,NA,2,2,2,2,2,1,2,3,1,1,1,3,1,4,2,1,2,2,2,2,1,NA,28049,2,0.5594207768306558
"R_5rjDtBDa58ZxZnp",1,"11372",1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,1,2,1,2,2,2,3,3,3,3,3,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,3,3,3,3,3,3,3,3,3,3,3,1,2,4,1,1,2,1,1,1,1,3,NA,1,NA,1,3,NA,NA,1,7,2,1,1,2,4,1,1,1,1,1,4,2,1,2,1,2,1,1,2,36081,1,1.2384353977520732
"R_6pLnDyuCkpAuWsX",1,"55976",5,5,1,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,5,4,6,5,2,3,3,3,NA,3,5,4,4,4,4,6,2,1,2,2,2,2,1,2,2,2,1,2,3,3,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,2,2,1,2,2,3,3,2,1,3,3,1,2,5,2,4,4,1,2,2,3,2,1,NA,NA,NA,1,NA,1,2,6,2,1,1,2,5,4,1,4,2,1,5,2,1,2,1,2,2,1,2,27109,2,0.5099425747595949
"R_7igjJnqj8MHGF6H",1,"94611",5,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,4,5,2,2,2,2,NA,2,4,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,4,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,3,3,1,3,3,3,1,3,3,1,2,5,1,4,4,2,3,1,2,2,NA,NA,NA,1,4,NA,NA,1,6,1,1,1,2,5,1,1,1,4,1,1,2,1,2,1,2,2,1,2,6001,1,2.3010371428894363
"R_3J4R81MsDzYCM0g",1,"48917",5,4,4,4,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,4,5,2,3,3,2,NA,4,5,4,5,5,3,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,3,1,4,4,1,1,4,1,1,1,4,1,4,4,1,1,1,3,1,1,NA,NA,NA,3,NA,NA,2,6,2,1,1,1,4,1,1,1,2,1,5,2,1,1,1,2,2,1,2,26065,1,1.1859058713894506
"R_3fcRvV9UTgXsIpv",1,"36863",3,1,1,3,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,6,3,6,5,1,2,2,1,NA,1,5,2,5,5,5,2,2,1,2,2,2,1,1,2,2,2,1,3,1,1,1,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,1,1,2,1,1,1,1,2,2,1,3,2,4,1,2,2,3,3,6,3,1,2,1,NA,NA,NA,1,NA,1,2,8,2,2,2,4,1,4,2,4,3,1,1,2,1,1,2,2,1,1,2,1017,2,0.9104102828380917
"R_5gikhQRwZKKXjXK",1,"23851",4,4,4,4,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,5,3,3,2,3,NA,3,3,3,3,3,3,4,2,2,2,2,1,2,2,2,2,2,4,4,5,4,1,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,2,2,2,4,2,2,3,2,2,2,2,4,1,1,3,3,3,5,3,1,1,1,NA,NA,NA,1,NA,1,1,3,2,2,2,4,1,2,2,2,3,1,6,2,1,2,2,2,2,4,NA,51175,1,1.2702723564332237
"R_7GCSVxtIZJhbAFI",1,"94619",4,4,4,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,5,5,1,3,3,3,NA,3,3,3,3,3,3,4,2,1,2,2,2,2,2,2,2,2,6,6,6,6,3,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,5,5,5,5,1,5,5,1,5,4,2,3,1,2,3,3,1,2,1,1,2,NA,NA,1,NA,1,NA,1,1,6,2,2,2,3,1,1,1,1,4,1,5,2,1,2,2,2,1,1,1,6001,2,0.5459638745393065
"R_10q4L5GnjhJC4T9",1,"38059",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,6,6,5,3,3,3,NA,3,3,3,3,3,3,6,1,1,1,1,1,1,1,1,2,2,6,6,6,6,5,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,3,3,2,4,1,1,1,1,NA,NA,NA,4,NA,NA,3,8,2,2,NA,NA,5,2,2,2,3,1,6,2,1,2,2,2,2,1,1,47045,2,0.13119804494442674
"R_5DAXCvF7lQ21kzq",1,"10710",3,3,3,3,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,6,6,5,5,5,5,NA,5,5,5,5,5,5,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,5,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,3,3,3,3,3,3,3,3,3,3,3,1,1,8,2,4,4,1,2,2,1,3,1,NA,NA,NA,2,1,NA,1,6,2,1,1,1,8,1,1,1,1,1,5,2,1,1,1,2,2,1,2,36119,2,0.9424023880779102
"R_1ARq0eOcOU46YYr",1,"60636",1,5,5,2,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,3,5,4,4,3,3,NA,4,4,4,3,3,4,3,2,2,2,2,1,2,1,2,2,2,3,2,6,2,1,2,2,NA,2,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2,3,3,2,1,2,1,2,2,3,2,1,2,3,1,1,1,2,3,NA,1,1,NA,NA,1,NA,4,NA,NA,1,5,2,1,1,2,3,4,4,4,2,1,3,2,1,2,1,2,2,1,2,17031,1,0.20439817768532673
"R_5xJk6h912kXaM7Y",1,"20002",1,5,1,3,3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,3,5,5,4,3,3,3,5,NA,5,5,5,5,5,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,1,1,1,4,1,1,4,1,1,1,1,1,3,5,2,1,2,1,2,1,3,3,1,NA,NA,NA,3,NA,NA,1,2,2,1,2,3,5,1,1,4,3,1,1,1,1,2,1,2,2,1,NA,11001,2,0.4972044544092078
"R_5ijNjoohKjVePsZ",1,"01075",5,5,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,1,5,1,5,5,5,NA,5,5,5,5,5,5,6,2,2,2,2,2,2,2,2,2,1,4,5,5,4,4,5,4,NA,NA,4,4,NA,NA,4,4,NA,NA,4,4,NA,NA,4,2,3,1,1,2,1,1,4,1,1,3,2,4,2,1,1,2,2,3,3,1,3,1,NA,NA,NA,1,NA,2,2,7,2,2,2,4,2,4,4,4,1,2,NA,2,1,2,2,2,2,4,1,25015,1,0.1294226023090698
